Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
GU;Manure applied to Soils;13;Bahrain;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;28093.8927;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;13;Bahrain;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;29186.962;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;13;Bahrain;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;18116.9614;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;13;Bahrain;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;17249.5298;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;13;Bahrain;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;18729.2618;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;13;Bahrain;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;19457.9747;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;174123631.9;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;204057769.5;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;223211636;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;243514579.1;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;52237089.58;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;61217330.84;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;66963490.79;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;73054373.74;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;34824726.39;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;40811553.9;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;44642327.19;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;16;Bangladesh;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;48702915.83;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;1249402.317;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;1261233.277;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;1334849.513;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;1354950.042;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;374820.6952;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;378369.983;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;400454.8539;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;406485.0125;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;249880.4635;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;252246.6553;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;266969.9026;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;14;Barbados;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;270990.0083;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;193982319.3;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;180549551.4;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;189376012.3;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;196606060.9;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;58194695.78;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;54164865.43;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;56812803.69;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;58981818.27;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;38796463.85;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;36109910.29;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;37875202.46;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;57;Belarus;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;39321212.18;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;172850124;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;149941439.6;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;148418134.3;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;145059999.2;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;51855037.19;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;44982431.88;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;44525440.3;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;43517999.76;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;34570024.79;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;29988287.92;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;29683626.86;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;255;Belgium;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;29011999.84;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;23;Belize;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;709375.8279;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;23;Belize;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;736521.0689;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;23;Belize;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;847317.6735;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;23;Belize;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;970699.8027;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;23;Belize;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;212812.7484;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;23;Belize;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;220956.3207;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;23;Belize;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;254195.302;A;Aggregate, may include official, semi-official, estimated or calculated data
