"","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"6366",26527,344963,344963,"India","Barley",2010,623800,1354700
"6367",26528,344967,344967,"India","Barley",2014,673500,1830000
"6372",26557,345401,345401,"India","Cassava",2000,223500,6014100
"6373",26558,345407,345407,"India","Cassava",2006,244600,7854900
"6374",26559,345411,345411,"India","Cassava",2010,231900,8059800
"6375",26560,345415,345415,"India","Cassava",2014,228280,8139430
"6424",26673,347019,347019,"India","Groundnuts, with shell",2000,6558600,6480300
"6425",26674,347025,347025,"India","Groundnuts, with shell",2006,5615100,4863500
"6426",26675,347029,347029,"India","Groundnuts, with shell",2010,5860000,8265000
"6427",26676,347033,347033,"India","Groundnuts, with shell",2014,4685000,7402000
"6440",26697,347358,347358,"India","Maize",2000,6611300,12043200
"6441",26698,347364,347364,"India","Maize",2006,7894000,15097000
"6442",26699,347368,347368,"India","Maize",2010,8553200,21725800
"6443",26700,347372,347372,"India","Maize",2014,9258000,24170000
"6452",26709,347526,347526,"India","Millet",2000,13012200,10077800
"6453",26710,347532,347532,"India","Millet",2006,11752000,10346900
"6454",26711,347536,347536,"India","Millet",2010,11791800,13293000
"6455",26712,347540,347540,"India","Millet",2014,9686740,11420000
"6492",26785,348585,348585,"India","Potatoes",2000,1340900,25000100
"6493",26786,348591,348591,"India","Potatoes",2006,1569200,29174600
"6494",26787,348595,348595,"India","Potatoes",2010,1835300,36577300
"6495",26788,348599,348599,"India","Potatoes",2014,2024000,46395000
"6500",26801,348809,348809,"India","Rapeseed",2000,6026800,5788400
"6501",26802,348815,348815,"India","Rapeseed",2006,7276500,8131200
"6502",26803,348819,348819,"India","Rapeseed",2010,5580000,6608100
"6503",26804,348823,348823,"India","Rapeseed",2014,6645740,7877000
"6504",26805,348865,348865,"India","Rice, paddy",2000,44712000,127464896
"6505",26806,348871,348871,"India","Rice, paddy",2006,43810000,139136992
"6506",26807,348875,348875,"India","Rice, paddy",2010,42862400,143963008
"6507",26808,348879,348879,"India","Rice, paddy",2014,44110000,157200000
"6512",26829,349201,349201,"India","Sorghum",2000,9856400,7529400
"6513",26830,349207,349207,"India","Sorghum",2006,8667300,7629600
"6514",26831,349211,349211,"India","Sorghum",2010,7787200,6698200
"6515",26832,349215,349215,"India","Sorghum",2014,5790000,5540000
"6516",26833,349257,349257,"India","Soybeans",2000,6416600,5275800
"6517",26834,349263,349263,"India","Soybeans",2006,8334000,8857000
"6518",26835,349267,349267,"India","Soybeans",2010,9554190,12736000
"6519",26836,349271,349271,"India","Soybeans",2014,11086000,10374000
"6520",26841,349369,349369,"India","Sugar cane",2000,4219700,299323904
"6521",26842,349375,349375,"India","Sugar cane",2006,4201100,281171808
"6522",26843,349379,349379,"India","Sugar cane",2010,4174600,292301600
"6523",26844,349383,349383,"India","Sugar cane",2014,4990000,352142000
"6524",26845,349416,349416,"India","Sunflower seed",2000,1073800,646400
"6525",26846,349422,349422,"India","Sunflower seed",2006,2160000,1228000
"6526",26847,349426,349426,"India","Sunflower seed",2010,930000,651000
"6527",26848,349430,349430,"India","Sunflower seed",2014,552000,434000
"6540",26885,349976,349976,"India","Wheat",2000,27486000,76368896
"6541",26886,349982,349982,"India","Wheat",2006,26483600,69354496
"6542",26887,349986,349986,"India","Wheat",2010,28457400,80803600
"6543",26888,349990,349990,"India","Wheat",2014,30470000,95850000
"6556",26925,350522,350522,"Indonesia","Cassava",2000,1284000,16089100
"6557",26926,350528,350528,"Indonesia","Cassava",2006,1227459,19986640
"6558",26927,350532,350532,"Indonesia","Cassava",2010,1183047,23918118
"6559",26928,350536,350536,"Indonesia","Cassava",2014,1003494,23436384
"6588",27017,351762,351762,"Indonesia","Groundnuts, with shell",2000,683554,1292000
"6589",27018,351768,351768,"Indonesia","Groundnuts, with shell",2006,706753,1470000
"6590",27019,351772,351772,"Indonesia","Groundnuts, with shell",2010,620563,1270674
"6591",27020,351776,351776,"Indonesia","Groundnuts, with shell",2014,499338,638896
"6596",27037,352039,352039,"Indonesia","Maize",2000,3500000,9677000
"6597",27038,352045,352045,"Indonesia","Maize",2006,3345805,11609463
"6598",27039,352049,352049,"Indonesia","Maize",2010,4131676,18327636
"6599",27040,352053,352053,"Indonesia","Maize",2014,3837019,19008426
"6600",27041,352095,352095,"Indonesia","Maize, green",2000,87000,240000
"6601",27042,352101,352101,"Indonesia","Maize, green",2006,84000,290000
"6602",27043,352105,352105,"Indonesia","Maize, green",2010,103300,458200
"6603",27044,352109,352109,"Indonesia","Maize, green",2014,96000,475000
"6612",27069,352487,352487,"Indonesia","Oil palm fruit",2000,2014000,36380000
"6613",27070,352493,352493,"Indonesia","Oil palm fruit",2006,4110000,80250000
"6614",27071,352497,352497,"Indonesia","Oil palm fruit",2010,5780000,97800000
"6615",27072,352501,352501,"Indonesia","Oil palm fruit",2014,8150000,139952542
"6628",27093,352820,352820,"Indonesia","Palm kernels",2000,NA,1660000
"6629",27094,352826,352826,"Indonesia","Palm kernels",2006,NA,3850000
"6630",27095,352830,352830,"Indonesia","Palm kernels",2010,NA,5900000
"6631",27096,352834,352834,"Indonesia","Palm kernels",2014,NA,8e+06
"6640",27109,353043,353043,"Indonesia","Potatoes",2000,73068,977349
"6641",27110,353049,353049,"Indonesia","Potatoes",2006,59748,1011911
"6642",27111,353053,353053,"Indonesia","Potatoes",2010,66531,1060805
"6643",27112,353057,353057,"Indonesia","Potatoes",2014,76291,1347818
"6648",27125,353246,353246,"Indonesia","Rice, paddy",2000,11793000,51898000
"6649",27126,353252,353252,"Indonesia","Rice, paddy",2006,11786430,54454936
"6650",27127,353256,353256,"Indonesia","Rice, paddy",2010,13253450,66469392
"6651",27128,353260,353260,"Indonesia","Rice, paddy",2014,13797307,70846465
"6656",27149,353583,353583,"Indonesia","Soybeans",2000,825000,1017634
"6657",27150,353589,353589,"Indonesia","Soybeans",2006,580534,747611
"6658",27151,353593,353593,"Indonesia","Soybeans",2010,660823,907031
"6659",27152,353597,353597,"Indonesia","Soybeans",2014,615685,954997
"6664",27161,353730,353730,"Indonesia","Sugar cane",2000,365962,23900000
"6665",27162,353736,353736,"Indonesia","Sugar cane",2006,396441,29200000
"6666",27163,353740,353740,"Indonesia","Sugar cane",2010,436600,26600000
"6667",27164,353744,353744,"Indonesia","Sugar cane",2014,472676,25753920
"6700",27233,354719,354719,"Iran_(Islamic_Republic_of)","Barley",2000,1194477,1686039
"6701",27234,354725,354725,"Iran_(Islamic_Republic_of)","Barley",2006,1567454,2956032
"6702",27235,354729,354729,"Iran_(Islamic_Republic_of)","Barley",2010,1584998,3294000
"6703",27236,354733,354733,"Iran_(Islamic_Republic_of)","Barley",2014,1713064,2955437
"6760",27361,356488,356488,"Iran_(Islamic_Republic_of)","Groundnuts, with shell",2000,9537,28779
"6761",27362,356494,356494,"Iran_(Islamic_Republic_of)","Groundnuts, with shell",2006,3483,11821
"6762",27363,356498,356498,"Iran_(Islamic_Republic_of)","Groundnuts, with shell",2010,5419,19248
"6763",27364,356502,356502,"Iran_(Islamic_Republic_of)","Groundnuts, with shell",2014,1383,6425
"6788",27401,356989,356989,"Iran_(Islamic_Republic_of)","Maize",2000,181607,1119707
"6789",27402,356995,356995,"Iran_(Islamic_Republic_of)","Maize",2006,291848,2166130
"6790",27403,356999,356999,"Iran_(Islamic_Republic_of)","Maize",2010,240209,1656996
"6791",27404,357003,357003,"Iran_(Islamic_Republic_of)","Maize",2014,233621,1658875
"6800",27417,357193,357193,"Iran_(Islamic_Republic_of)","Millet",2000,6093,11536
"6801",27418,357199,357199,"Iran_(Islamic_Republic_of)","Millet",2006,25396,71169
"6802",27419,357203,357203,"Iran_(Islamic_Republic_of)","Millet",2010,5303,13200
"6803",27420,357207,357207,"Iran_(Islamic_Republic_of)","Millet",2014,7806,10173
"6844",27489,358152,358152,"Iran_(Islamic_Republic_of)","Potatoes",2000,168862,3658035
"6845",27490,358158,358158,"Iran_(Islamic_Republic_of)","Potatoes",2006,163844,4218522
"6846",27491,358162,358162,"Iran_(Islamic_Republic_of)","Potatoes",2010,146306,4275001
"6847",27492,358166,358166,"Iran_(Islamic_Republic_of)","Potatoes",2014,159079,4988655
"6856",27509,358432,358432,"Iran_(Islamic_Republic_of)","Rapeseed",2000,9320,8793
"6857",27510,358438,358438,"Iran_(Islamic_Republic_of)","Rapeseed",2006,161045,315090
"6858",27511,358442,358442,"Iran_(Islamic_Republic_of)","Rapeseed",2010,77161,145900
"6859",27512,358446,358446,"Iran_(Islamic_Republic_of)","Rapeseed",2014,81782,145978
"6860",27513,358488,358488,"Iran_(Islamic_Republic_of)","Rice, paddy",2000,534331,1972505
"6861",27514,358494,358494,"Iran_(Islamic_Republic_of)","Rice, paddy",2006,630562,2612175
"6862",27515,358498,358498,"Iran_(Islamic_Republic_of)","Rice, paddy",2010,563517,2489999
"6863",27516,358502,358502,"Iran_(Islamic_Republic_of)","Rice, paddy",2014,539091,2347291
"6864",27521,358578,358578,"Iran_(Islamic_Republic_of)","Rye",2000,213,99
"6865",27522,358584,358584,"Iran_(Islamic_Republic_of)","Rye",2006,449,668
"6866",27523,358588,358588,"Iran_(Islamic_Republic_of)","Rye",2010,243,49
"6867",27524,358592,358592,"Iran_(Islamic_Republic_of)","Rye",2014,570,571
"6872",27537,358777,358777,"Iran_(Islamic_Republic_of)","Soybeans",2000,46236,76853
"6873",27538,358783,358783,"Iran_(Islamic_Republic_of)","Soybeans",2006,81775,184967
"6874",27539,358787,358787,"Iran_(Islamic_Republic_of)","Soybeans",2010,70288,157401
"6875",27540,358791,358791,"Iran_(Islamic_Republic_of)","Soybeans",2014,68715,142524
"6888",27557,359038,359038,"Iran_(Islamic_Republic_of)","Sugar cane",2000,25535,2367015
"6889",27558,359044,359044,"Iran_(Islamic_Republic_of)","Sugar cane",2006,66578,4959391
"6890",27559,359048,359048,"Iran_(Islamic_Republic_of)","Sugar cane",2010,65940,5647795
"6891",27560,359052,359052,"Iran_(Islamic_Republic_of)","Sugar cane",2014,89081,6588634
"6892",27561,359094,359094,"Iran_(Islamic_Republic_of)","Sunflower seed",2000,93114,91601
"6893",27562,359100,359100,"Iran_(Islamic_Republic_of)","Sunflower seed",2006,48931,70167
"6894",27563,359104,359104,"Iran_(Islamic_Republic_of)","Sunflower seed",2010,43764,57966
"6895",27564,359108,359108,"Iran_(Islamic_Republic_of)","Sunflower seed",2014,24083,15517
"6908",27605,359710,359710,"Iran_(Islamic_Republic_of)","Wheat",2000,5100717,8087756
"6909",27606,359716,359716,"Iran_(Islamic_Republic_of)","Wheat",2006,6878919,14663745
"6910",27607,359720,359720,"Iran_(Islamic_Republic_of)","Wheat",2010,6621985,12142988
"6911",27608,359724,359724,"Iran_(Islamic_Republic_of)","Wheat",2014,6061248,10578699
"6916",27909,363879,363879,"Ireland","Barley",2000,182300,1309900
"6917",27910,363885,363885,"Ireland","Barley",2006,167000,1136900
"6918",27911,363889,363889,"Ireland","Barley",2010,174800,1223100
"6919",27912,363893,363893,"Ireland","Barley",2014,215700,1731200
"6976",28025,365293,365293,"Ireland","Potatoes",2000,13500,454800
"6977",28026,365299,365299,"Ireland","Potatoes",2006,11500,382900
"6978",28027,365303,365303,"Ireland","Potatoes",2010,12200,419600
"6979",28028,365307,365307,"Ireland","Potatoes",2014,9500,383000
"6980",28033,365391,365391,"Ireland","Rapeseed",2000,2700,8600
"6981",28034,365397,365397,"Ireland","Rapeseed",2006,5100,17900
"6982",28035,365401,365401,"Ireland","Rapeseed",2010,8000,28100
"6983",28036,365405,365405,"Ireland","Rapeseed",2014,9400,34200
"6988",28045,365546,365546,"Ireland","Rye",2000,219,514
"6989",28046,365552,365552,"Ireland","Rye",2006,212,556
"6990",28047,365556,365556,"Ireland","Rye",2010,202,581
"6991",28048,365560,365560,"Ireland","Rye",2014,193,600
"7004",28073,365923,365923,"Ireland","Wheat",2000,78000,737400
"7005",28074,365929,365929,"Ireland","Wheat",2006,87500,801000
"7006",28075,365933,365933,"Ireland","Wheat",2010,77800,669200
"7007",28076,365937,365937,"Ireland","Wheat",2014,71600,717000
"7032",28105,366346,366346,"Israel","Barley",2000,2031,2300
"7033",28106,366352,366352,"Israel","Barley",2006,7610,8625
"7034",28107,366356,366356,"Israel","Barley",2010,5300,4387
"7035",28108,366360,366360,"Israel","Barley",2014,6077,15000
"7088",28221,367919,367919,"Israel","Groundnuts, with shell",2000,3700,23840
"7089",28222,367925,367925,"Israel","Groundnuts, with shell",2006,2920,25600
"7090",28223,367929,367929,"Israel","Groundnuts, with shell",2010,2810,15861
"7091",28224,367933,367933,"Israel","Groundnuts, with shell",2014,2088,15430
"7104",28241,368172,368172,"Israel","Maize",2000,5590,70820
"7105",28242,368178,368178,"Israel","Maize",2006,4410,77633
"7106",28243,368182,368182,"Israel","Maize",2010,2960,86537
"7107",28244,368186,368186,"Israel","Maize",2014,4798,163601
"7108",28245,368228,368228,"Israel","Maize, green",2000,5590,90100
"7109",28246,368234,368234,"Israel","Maize, green",2006,4410,70000
"7110",28247,368238,368238,"Israel","Maize, green",2010,2960,84000
"7111",28248,368242,368242,"Israel","Maize, green",2014,4800,104700
"7168",28329,369327,369327,"Israel","Potatoes",2000,11287,388665
"7169",28330,369333,369333,"Israel","Potatoes",2006,18010,548182
"7170",28331,369337,369337,"Israel","Potatoes",2010,16194,548650
"7171",28332,369341,369341,"Israel","Potatoes",2014,17550,627734
"7184",28365,369831,369831,"Israel","Sorghum",2000,2400,15350
"7185",28366,369837,369837,"Israel","Sorghum",2006,4200,27290
"7186",28367,369841,369841,"Israel","Sorghum",2010,6006,37500
"7187",28368,369845,369845,"Israel","Sorghum",2014,8960,53750
"7200",28381,370046,370046,"Israel","Sunflower seed",2000,11387,17900
"7201",28382,370052,370052,"Israel","Sunflower seed",2006,5240,16500
"7202",28383,370056,370056,"Israel","Sunflower seed",2010,2910,15490
"7203",28384,370060,370060,"Israel","Sunflower seed",2014,1789,12750
"7220",28425,370662,370662,"Israel","Wheat",2000,64151,94000
"7221",28426,370668,370668,"Israel","Wheat",2006,84900,131200
"7222",28427,370672,370672,"Israel","Wheat",2010,64160,112324
"7223",28428,370676,370676,"Israel","Wheat",2014,61600,139800
"7244",28457,371091,371091,"Italy","Barley",2000,345331,1261600
"7245",28458,371097,371097,"Italy","Barley",2006,330675,1282043
"7246",28459,371101,371101,"Italy","Barley",2010,273500,990700
"7247",28460,371105,371105,"Italy","Barley",2014,232625,846142
"7316",28597,373007,373007,"Italy","Groundnuts, with shell",2000,NA,NA
"7317",28598,373013,373013,"Italy","Groundnuts, with shell",2006,NA,NA
"7318",28599,373017,373017,"Italy","Groundnuts, with shell",2010,NA,NA
"7319",28600,373021,373021,"Italy","Groundnuts, with shell",2014,NA,NA
"7344",28641,373575,373575,"Italy","Maize",2000,1064000,10137500
"7345",28642,373581,373581,"Italy","Maize",2006,1107997,9671206
"7346",28643,373585,373585,"Italy","Maize",2010,926776,8495940
"7347",28644,373589,373589,"Italy","Maize",2014,869947,9239545
"7396",28725,374752,374752,"Italy","Potatoes",2000,81894,2053043
"7397",28726,374758,374758,"Italy","Potatoes",2006,72451,1782805
"7398",28727,374762,374762,"Italy","Potatoes",2010,62400,1558030
"7399",28728,374766,374766,"Italy","Potatoes",2014,52349,1365440
"7408",28749,375055,375055,"Italy","Rapeseed",2000,36294,41016
"7409",28750,375061,375061,"Italy","Rapeseed",2006,3535,5961
"7410",28751,375065,375065,"Italy","Rapeseed",2010,20400,50300
"7411",28752,375069,375069,"Italy","Rapeseed",2014,16636,41633
"7416",28757,375167,375167,"Italy","Rice, paddy",2000,220348,1229767
"7417",28758,375173,375173,"Italy","Rice, paddy",2006,226077,1419129
"7418",28759,375177,375177,"Italy","Rice, paddy",2010,247700,1516400
"7419",28760,375181,375181,"Italy","Rice, paddy",2014,219500,1386100
"7420",28765,375279,375279,"Italy","Rye",2000,3479,10291
"7421",28766,375285,375285,"Italy","Rye",2006,2847,8590
"7422",28767,375289,375289,"Italy","Rye",2010,4513,13926
"7423",28768,375293,375293,"Italy","Rye",2014,3837,11529
"7428",28777,375446,375446,"Italy","Sorghum",2000,34581,219400
"7429",28778,375452,375452,"Italy","Sorghum",2006,38735,221935
"7430",28779,375456,375456,"Italy","Sorghum",2010,40700,271400
"7431",28780,375460,375460,"Italy","Sorghum",2014,51586,366551
"7432",28781,375502,375502,"Italy","Soybeans",2000,252647,903490
"7433",28782,375508,375508,"Italy","Soybeans",2006,177909,551292
"7434",28783,375512,375512,"Italy","Soybeans",2010,159500,552500
"7435",28784,375516,375516,"Italy","Soybeans",2014,232867,933140
"7448",28801,375757,375757,"Italy","Sunflower seed",2000,217000,460714
"7449",28802,375763,375763,"Italy","Sunflower seed",2006,144566,308038
"7450",28803,375767,375767,"Italy","Sunflower seed",2010,100500,212900
"7451",28804,375771,375771,"Italy","Sunflower seed",2014,111350,250377
"7472",28853,376461,376461,"Italy","Wheat",2000,2322840,7463968
"7473",28854,376467,376467,"Italy","Wheat",2006,1925651,7181720
"7474",28855,376471,376471,"Italy","Wheat",2010,1830475,6849858
"7475",28856,376475,376475,"Italy","Wheat",2014,1874179,7141926
"7492",29121,380195,380195,"Japan","Barley",2000,53500,214300
"7493",29122,380201,380201,"Japan","Barley",2006,53820,174200
"7494",29123,380205,380205,"Japan","Barley",2010,58700,160900
"7495",29124,380209,380209,"Japan","Barley",2014,60200,169700
"7547",29236,381762,381762,"Japan","Groundnuts, with shell",2000,10800,26700
"7548",29237,381768,381768,"Japan","Groundnuts, with shell",2006,8600,20000
"7549",29238,381772,381772,"Japan","Groundnuts, with shell",2010,7720,16200
