"","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"7559",19273,250628,250628,"Ecuador","Watermelons",2014,4956,73740
"7560",19274,250670,250670,"Ecuador","Wheat",2000,20873,12958
"7561",19275,250676,250676,"Ecuador","Wheat",2006,9747,7577
"7562",19276,250680,250680,"Ecuador","Wheat",2010,8533,7605
"7563",19277,250684,250684,"Ecuador","Wheat",2014,6082,6814
"7568",19282,250782,250782,"Egypt","Apples",2000,27231,468269
"7569",19283,250788,250788,"Egypt","Apples",2006,25100,570330
"7570",19284,250792,250792,"Egypt","Apples",2010,21088,493119
"7571",19285,250796,250796,"Egypt","Apples",2014,25777,623625
"7572",19286,250838,250838,"Egypt","Apricots",2000,4960,62613
"7573",19287,250844,250844,"Egypt","Apricots",2006,7300,100799
"7574",19288,250848,250848,"Egypt","Apricots",2010,6241,92704
"7575",19289,250852,250852,"Egypt","Apricots",2014,6305,97522
"7576",19290,250894,250894,"Egypt","Artichokes",2000,4566,87968
"7577",19291,250900,250900,"Egypt","Artichokes",2006,6500,140000
"7578",19292,250904,250904,"Egypt","Artichokes",2010,8909,215534
"7579",19293,250908,250908,"Egypt","Artichokes",2014,12647,266196
"7580",19294,250950,250950,"Egypt","Bananas",2000,22053,760505
"7581",19295,250956,250956,"Egypt","Bananas",2006,19880,855090
"7582",19296,250960,250960,"Egypt","Bananas",2010,22665,1028946
"7583",19297,250964,250964,"Egypt","Bananas",2014,27514,1283644
"7584",19298,251006,251006,"Egypt","Barley",2000,48896,99392
"7585",19299,251012,251012,"Egypt","Barley",2006,90115,152900
"7586",19300,251016,251016,"Egypt","Barley",2010,87752,117113
"7587",19301,251020,251020,"Egypt","Barley",2014,60480,102244
"7592",19306,251118,251118,"Egypt","Beans, green",2000,21726,201628
"7593",19307,251124,251124,"Egypt","Beans, green",2006,22010,259610
"7594",19308,251128,251128,"Egypt","Beans, green",2010,26316,270740
"7595",19309,251132,251132,"Egypt","Beans, green",2014,25069,253110
"7612",19326,251398,251398,"Egypt","Cauliflowers and broccoli",2000,4617,109751
"7613",19327,251404,251404,"Egypt","Cauliflowers and broccoli",2006,5050,125720
"7614",19328,251408,251408,"Egypt","Cauliflowers and broccoli",2010,4351,117864
"7615",19329,251412,251412,"Egypt","Cauliflowers and broccoli",2014,5219,156226
"7632",19346,251678,251678,"Egypt","Chillies and peppers, green",2000,27934,428066
"7633",19347,251684,251684,"Egypt","Chillies and peppers, green",2006,30000,550000
"7634",19348,251688,251688,"Egypt","Chillies and peppers, green",2010,38390,655841
"7635",19349,251692,251692,"Egypt","Chillies and peppers, green",2014,38132,601289
"7656",19370,252010,252010,"Egypt","Cucumbers and gherkins",2000,29470,566980
"7657",19371,252016,252016,"Egypt","Cucumbers and gherkins",2006,39780,802644
"7658",19372,252020,252020,"Egypt","Cucumbers and gherkins",2010,28238,631408
"7659",19373,252024,252024,"Egypt","Cucumbers and gherkins",2014,20875,473774
"7660",19374,252066,252066,"Egypt","Dates",2000,28982,1006710
"7661",19375,252072,252072,"Egypt","Dates",2006,35780,1328720
"7662",19376,252076,252076,"Egypt","Dates",2010,41945,1352954
"7663",19377,252080,252080,"Egypt","Dates",2014,44037,1465030
"7664",19378,252122,252122,"Egypt","Eggplants (aubergines)",2000,32530,708840
"7665",19379,252128,252128,"Egypt","Eggplants (aubergines)",2006,46440,1180280
"7666",19380,252132,252132,"Egypt","Eggplants (aubergines)",2010,46170,1229792
"7667",19381,252136,252136,"Egypt","Eggplants (aubergines)",2014,49713,1257913
"7672",19386,252232,252232,"Egypt","Figs",2000,22200,187698
"7673",19387,252238,252238,"Egypt","Figs",2006,73320,295510
"7674",19388,252242,252242,"Egypt","Figs",2010,31773,184972
"7675",19389,252246,252246,"Egypt","Figs",2014,28501,176105
"7680",19394,252327,252327,"Egypt","Fruit, citrus nes",2000,172,3100
"7681",19395,252333,252333,"Egypt","Fruit, citrus nes",2006,220,3200
"7682",19396,252337,252337,"Egypt","Fruit, citrus nes",2010,335,4723
"7683",19397,252341,252341,"Egypt","Fruit, citrus nes",2014,408,5851
"7696",19410,252551,252551,"Egypt","Garlic",2000,12521,266555
"7697",19411,252557,252557,"Egypt","Garlic",2006,7270,164260
"7698",19412,252561,252561,"Egypt","Garlic",2010,9674,244626
"7699",19413,252565,252565,"Egypt","Garlic",2014,10997,263167
"7700",19414,252603,252603,"Egypt","Grapefruit (inc. pomelos)",2000,225,2998
"7701",19415,252609,252609,"Egypt","Grapefruit (inc. pomelos)",2006,430,3810
"7702",19416,252613,252613,"Egypt","Grapefruit (inc. pomelos)",2010,132,2237
"7703",19417,252617,252617,"Egypt","Grapefruit (inc. pomelos)",2014,152,2527
"7704",19418,252659,252659,"Egypt","Grapes",2000,59765,1075100
"7705",19419,252665,252665,"Egypt","Grapes",2006,61850,1431970
"7706",19420,252669,252669,"Egypt","Grapes",2010,64034,1360251
"7707",19421,252673,252673,"Egypt","Grapes",2014,72190,1596169
"7708",19422,252715,252715,"Egypt","Groundnuts, with shell",2000,60329,187169
"7709",19423,252721,252721,"Egypt","Groundnuts, with shell",2006,55550,183970
"7710",19424,252725,252725,"Egypt","Groundnuts, with shell",2010,66764,202906
"7711",19425,252729,252729,"Egypt","Groundnuts, with shell",2014,57321,183438
"7716",19430,252827,252827,"Egypt","Lemons and limes",2000,15287,274484
"7717",19431,252833,252833,"Egypt","Lemons and limes",2006,36344,316011
"7718",19432,252837,252837,"Egypt","Lemons and limes",2010,15534,318111
"7719",19433,252841,252841,"Egypt","Lemons and limes",2014,13789,303774
"7724",19438,252939,252939,"Egypt","Lettuce and chicory",2000,6072,174588
"7725",19439,252945,252945,"Egypt","Lettuce and chicory",2006,5500,125000
"7726",19440,252949,252949,"Egypt","Lettuce and chicory",2010,4214,97739
"7727",19441,252953,252953,"Egypt","Lettuce and chicory",2014,4541,113185
"7728",19442,252995,252995,"Egypt","Linseed",2000,16000,30000
"7729",19443,253001,253001,"Egypt","Linseed",2006,16000,27000
"7730",19444,253005,253005,"Egypt","Linseed",2010,3339,4552
"7731",19445,253009,253009,"Egypt","Linseed",2014,2893,4485
"7736",19450,253107,253107,"Egypt","Maize",2000,843029,6474450
"7737",19451,253113,253113,"Egypt","Maize",2006,761524,6374300
"7738",19452,253117,253117,"Egypt","Maize",2010,968519,7041099
"7739",19453,253121,253121,"Egypt","Maize",2014,1039241,8059906
"7740",19454,253163,253163,"Egypt","Mangoes, mangosteens, guavas",2000,38854,298880
"7741",19455,253169,253169,"Egypt","Mangoes, mangosteens, guavas",2006,46340,596760
"7742",19456,253173,253173,"Egypt","Mangoes, mangosteens, guavas",2010,63793,505741
"7743",19457,253177,253177,"Egypt","Mangoes, mangosteens, guavas",2014,88512,927352
"7744",19458,253219,253219,"Egypt","Melons, other (inc.cantaloupes)",2000,35500,8e+05
"7745",19459,253225,253225,"Egypt","Melons, other (inc.cantaloupes)",2006,39450,745953
"7746",19460,253229,253229,"Egypt","Melons, other (inc.cantaloupes)",2010,41484,1076770
"7747",19461,253233,253233,"Egypt","Melons, other (inc.cantaloupes)",2014,37518,1049849
"7760",19474,253439,253439,"Egypt","Okra",2000,6000,76000
"7761",19475,253445,253445,"Egypt","Okra",2006,6970,109490
"7762",19476,253449,253449,"Egypt","Okra",2010,6885,86232
"7763",19477,253453,253453,"Egypt","Okra",2014,4747,55166
"7764",19478,253495,253495,"Egypt","Olives",2000,45513,281745
"7765",19479,253501,253501,"Egypt","Olives",2006,49000,5e+05
"7766",19480,253505,253505,"Egypt","Olives",2010,50161,390932
"7767",19481,253509,253509,"Egypt","Olives",2014,60837,565669
"7768",19482,253551,253551,"Egypt","Onions, dry",2000,28601,762993
"7769",19483,253557,253557,"Egypt","Onions, dry",2006,36390,1119890
"7770",19484,253561,253561,"Egypt","Onions, dry",2010,61535,2208078
"7771",19485,253565,253565,"Egypt","Onions, dry",2014,68487,2505189
"7772",19486,253607,253607,"Egypt","Oranges",2000,87704,1610520
"7773",19487,253613,253613,"Egypt","Oranges",2006,87830,2120050
"7774",19488,253617,253617,"Egypt","Oranges",2010,101263,2401015
"7775",19489,253621,253621,"Egypt","Oranges",2014,126399,3135931
"7776",19490,253663,253663,"Egypt","Peaches and nectarines",2000,32725,240193
"7777",19491,253669,253669,"Egypt","Peaches and nectarines",2006,32930,427639
"7778",19492,253673,253673,"Egypt","Peaches and nectarines",2010,33017,273256
"7779",19493,253677,253677,"Egypt","Peaches and nectarines",2014,25648,290001
"7780",19494,253719,253719,"Egypt","Pears",2000,4173,47217
"7781",19495,253725,253725,"Egypt","Pears",2006,2787,36388
"7782",19496,253729,253729,"Egypt","Pears",2010,3631,44713
"7783",19497,253733,253733,"Egypt","Pears",2014,3996,58344
"7788",19502,253831,253831,"Egypt","Peas, green",2000,35122,339994
"7789",19503,253837,253837,"Egypt","Peas, green",2006,22630,222703
"7790",19504,253841,253841,"Egypt","Peas, green",2010,26316,270740
"7791",19505,253845,253845,"Egypt","Peas, green",2014,18471,184018
"7792",19506,253892,253892,"Egypt","Plums and sloes",2000,1693,17502
"7793",19507,253898,253898,"Egypt","Plums and sloes",2006,1107,15423
"7794",19508,253902,253902,"Egypt","Plums and sloes",2010,1034,7376
"7795",19509,253906,253906,"Egypt","Plums and sloes",2014,1033,14224
"7796",19510,253948,253948,"Egypt","Potatoes",2000,75018,1769910
"7797",19511,253954,253954,"Egypt","Potatoes",2006,92480,2312790
"7798",19512,253958,253958,"Egypt","Potatoes",2010,140550,3643217
"7799",19513,253962,253962,"Egypt","Potatoes",2014,172005,4611065
"7808",19522,254116,254116,"Egypt","Pumpkins, squash and gourds",2000,40480,719090
"7809",19523,254122,254122,"Egypt","Pumpkins, squash and gourds",2006,39500,698606
"7810",19524,254126,254126,"Egypt","Pumpkins, squash and gourds",2010,34889,658234
"7811",19525,254130,254130,"Egypt","Pumpkins, squash and gourds",2014,25050,444653
"7812",19526,254153,254153,"Egypt","Quinces",2000,NA,35
"7813",19527,254159,254159,"Egypt","Quinces",2006,NA,38
"7814",19528,254163,254163,"Egypt","Quinces",2010,NA,40
"7815",19529,254167,254167,"Egypt","Quinces",2014,NA,42
"7816",19530,254209,254209,"Egypt","Rice, paddy",2000,659217,6000490
"7817",19531,254215,254215,"Egypt","Rice, paddy",2006,670470,6755000
"7818",19532,254219,254219,"Egypt","Rice, paddy",2010,459525,4329503
"7819",19533,254223,254223,"Egypt","Rice, paddy",2014,573704,5467392
"7820",19534,254265,254265,"Egypt","Roots and tubers, nes",2000,720,3836
"7821",19535,254271,254271,"Egypt","Roots and tubers, nes",2006,728,3703
"7822",19536,254275,254275,"Egypt","Roots and tubers, nes",2010,918,4505
"7823",19537,254279,254279,"Egypt","Roots and tubers, nes",2014,1097,5161
"7828",19542,254377,254377,"Egypt","Rye",2000,13000,26000
"7829",19543,254383,254383,"Egypt","Rye",2006,37500,75000
"7830",19544,254387,254387,"Egypt","Rye",2010,49000,98000
"7831",19545,254391,254391,"Egypt","Rye",2014,45000,90072
"7836",19550,254489,254489,"Egypt","Sesame seed",2000,30401,36811
"7837",19551,254495,254495,"Egypt","Sesame seed",2006,31756,41530
"7838",19552,254499,254499,"Egypt","Sesame seed",2010,36907,46146
"7839",19553,254503,254503,"Egypt","Sesame seed",2014,28224,38760
"7840",19554,254545,254545,"Egypt","Sorghum",2000,162597,941188
"7841",19555,254551,254551,"Egypt","Sorghum",2006,156000,887000
"7842",19556,254555,254555,"Egypt","Sorghum",2010,140157,701629
"7843",19557,254559,254559,"Egypt","Sorghum",2014,148465,804051
"7844",19558,254590,254590,"Egypt","Soybeans",2000,3867,10518
"7845",19559,254596,254596,"Egypt","Soybeans",2006,7470,23020
"7846",19560,254600,254600,"Egypt","Soybeans",2010,15233,43342
"7847",19561,254604,254604,"Egypt","Soybeans",2014,11979,39872
"7848",19562,254646,254646,"Egypt","Spinach",2000,2619,47970
"7849",19563,254652,254652,"Egypt","Spinach",2006,5911,49848
"7850",19564,254656,254656,"Egypt","Spinach",2010,1808,30831
"7851",19565,254660,254660,"Egypt","Spinach",2014,1741,28352
"7852",19566,254683,254683,"Egypt","Strawberries",2000,2689,70612
"7853",19567,254689,254689,"Egypt","Strawberries",2006,10201,128349
"7854",19568,254693,254693,"Egypt","Strawberries",2010,5245,238432
"7855",19569,254697,254697,"Egypt","Strawberries",2014,6509,283471
"7856",19570,254739,254739,"Egypt","String beans",2000,25,150
"7857",19571,254745,254745,"Egypt","String beans",2006,30,200
"7858",19572,254749,254749,"Egypt","String beans",2010,70,500
"7859",19573,254753,254753,"Egypt","String beans",2014,53,370
"7860",19574,254790,254790,"Egypt","Sugar beet",2000,56984,2890360
"7861",19575,254796,254796,"Egypt","Sugar beet",2006,78317,3904970
"7862",19576,254800,254800,"Egypt","Sugar beet",2010,134538,7840304
"7863",19577,254804,254804,"Egypt","Sugar beet",2014,211806,11045639
"7864",19578,254846,254846,"Egypt","Sugar cane",2000,133990,15705800
"7865",19579,254852,254852,"Egypt","Sugar cane",2006,137260,16656330
"7866",19580,254856,254856,"Egypt","Sugar cane",2010,134538,15708879
"7867",19581,254860,254860,"Egypt","Sugar cane",2014,139451,16055013
"7868",19582,254892,254892,"Egypt","Sunflower seed",2000,11717,45000
"7869",19583,254898,254898,"Egypt","Sunflower seed",2006,15610,37850
"7870",19584,254902,254902,"Egypt","Sunflower seed",2010,15611,39274
"7871",19585,254906,254906,"Egypt","Sunflower seed",2014,7023,22096
"7872",19586,254948,254948,"Egypt","Sweet potatoes",2000,9130,249548
"7873",19587,254954,254954,"Egypt","Sweet potatoes",2006,29371,351577
"7874",19588,254958,254958,"Egypt","Sweet potatoes",2010,12118,370905
"7875",19589,254962,254962,"Egypt","Sweet potatoes",2014,9993,339049
"7876",19590,255004,255004,"Egypt","Tangerines, mandarins, clementines, satsumas",2000,35000,481182
"7877",19591,255010,255010,"Egypt","Tangerines, mandarins, clementines, satsumas",2006,37750,730900
"7878",19592,255014,255014,"Egypt","Tangerines, mandarins, clementines, satsumas",2010,39826,796867
"7879",19593,255018,255018,"Egypt","Tangerines, mandarins, clementines, satsumas",2014,44470,956910
"7880",19594,255060,255060,"Egypt","Taro (cocoyam)",2000,1799,42392
"7881",19595,255066,255066,"Egypt","Taro (cocoyam)",2006,4200,125376
"7882",19596,255070,255070,"Egypt","Taro (cocoyam)",2010,4098,119379
"7883",19597,255074,255074,"Egypt","Taro (cocoyam)",2014,3528,122833
"7884",19598,255116,255116,"Egypt","Tomatoes",2000,195444,6785640
"7885",19599,255122,255122,"Egypt","Tomatoes",2006,220110,8576070
"7886",19600,255126,255126,"Egypt","Tomatoes",2010,216385,8544993
"7887",19601,255130,255130,"Egypt","Tomatoes",2014,214016,8288043
"7912",19626,255508,255508,"Egypt","Watermelons",2000,67890,1785280
"7913",19627,255514,255514,"Egypt","Watermelons",2006,69100,2025190
"7914",19628,255518,255518,"Egypt","Watermelons",2010,54051,1637087
"7915",19629,255522,255522,"Egypt","Watermelons",2014,70017,2014722
"7916",19630,255564,255564,"Egypt","Wheat",2000,1034985,6564053
"7917",19631,255570,255570,"Egypt","Wheat",2006,1286750,8274230
"7918",19632,255574,255574,"Egypt","Wheat",2010,1287627,7177399
"7919",19633,255578,255578,"Egypt","Wheat",2014,1425060,9279804
"7924",19638,255676,255676,"El_Salvador","Apples",2000,NA,NA
"7925",19639,255682,255682,"El_Salvador","Apples",2006,750,5000
"7926",19640,255686,255686,"El_Salvador","Apples",2010,3500,23000
"7927",19641,255690,255690,"El_Salvador","Apples",2014,6602,43661
"7928",19642,255732,255732,"El_Salvador","Avocados",2000,4000,40000
"7929",19643,255738,255738,"El_Salvador","Avocados",2006,1163,1920
"7930",19644,255742,255742,"El_Salvador","Avocados",2010,440,1880
"7931",19645,255746,255746,"El_Salvador","Avocados",2014,650,10245
"7932",19646,255788,255788,"El_Salvador","Bananas",2000,NA,NA
"7933",19647,255794,255794,"El_Salvador","Bananas",2006,NA,NA
"7934",19648,255798,255798,"El_Salvador","Bananas",2010,NA,NA
"7935",19649,255802,255802,"El_Salvador","Bananas",2014,NA,NA
"7952",19666,256068,256068,"El_Salvador","Cassava",2000,1400,17287
"7953",19667,256074,256074,"El_Salvador","Cassava",2006,1288,16102
"7954",19668,256078,256078,"El_Salvador","Cassava",2010,1609,20091
"7955",19669,256082,256082,"El_Salvador","Cassava",2014,2216,36026
"7956",19670,256121,256121,"El_Salvador","Castor oil seed",2000,0,0
"7957",19671,256127,256127,"El_Salvador","Castor oil seed",2006,0,0
"7958",19672,256131,256131,"El_Salvador","Castor oil seed",2010,0,0
"7959",19673,256135,256135,"El_Salvador","Castor oil seed",2014,0,0
"7968",19682,256289,256289,"El_Salvador","Chillies and peppers, green",2000,455,3676
"7969",19683,256295,256295,"El_Salvador","Chillies and peppers, green",2006,812,16185
"7970",19684,256299,256299,"El_Salvador","Chillies and peppers, green",2010,225,4668
"7971",19685,256303,256303,"El_Salvador","Chillies and peppers, green",2014,259,5845
"7984",19698,256513,256513,"El_Salvador","Coconuts",2000,7000,73563
"7985",19699,256519,256519,"El_Salvador","Coconuts",2006,4649,57248
"7986",19700,256523,256523,"El_Salvador","Coconuts",2010,4208,54690
"7987",19701,256527,256527,"El_Salvador","Coconuts",2014,2469,66597
"8000",19714,256733,256733,"El_Salvador","Cucumbers and gherkins",2000,850,8500
"8001",19715,256739,256739,"El_Salvador","Cucumbers and gherkins",2006,468,12495
"8002",19716,256743,256743,"El_Salvador","Cucumbers and gherkins",2010,450,10917
"8003",19717,256747,256747,"El_Salvador","Cucumbers and gherkins",2014,331,5720
"8012",19726,256866,256866,"El_Salvador","Groundnuts, with shell",2000,NA,NA
"8013",19727,256871,256871,"El_Salvador","Groundnuts, with shell",2006,NA,NA
"8018",19732,256968,256968,"El_Salvador","Lemons and limes",2000,1275,25000
"8019",19733,256974,256974,"El_Salvador","Lemons and limes",2006,1994,45647
"8020",19734,256978,256978,"El_Salvador","Lemons and limes",2010,1070,16076
"8021",19735,256982,256982,"El_Salvador","Lemons and limes",2014,1009,15018
"8022",19736,257024,257024,"El_Salvador","Maize",2000,259259,582676
"8023",19737,257030,257030,"El_Salvador","Maize",2006,240978,742067
